source,system,sentence_id,text,subject,predicate,object,category,is_conflicting,is_ambiguous,confidence,competitor_count,provenance
product_domain,slde_aft_prob_kb,Zenbyte Laptop Pro 18,,Zenbyte Laptop Pro 18,manufactured_by,Zenbyte,correct_extraction,False,False,0.9881,0,"[""structured_row:Zenbyte Laptop Pro 18"", ""Zenbyte Laptop Pro 18 is manufactured by Zenbyte. Comes with 8GB of RAM. Offers 128GB of internal storage. Available in blue. Built with aluminum construction"
product_domain,slde_aft_prob_kb,Zenbyte Laptop Pro 18,,Zenbyte Laptop Pro 18,belongs_to_category,laptop,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Zenbyte Laptop Pro 18""]"
product_domain,slde_aft_prob_kb,Zenbyte Laptop Pro 18,,Zenbyte Laptop Pro 18,has_price_usd,349,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Zenbyte Laptop Pro 18""]"
product_domain,slde_aft_prob_kb,Zenbyte Laptop Pro 18,,Zenbyte Laptop Pro 18,has_screen_size_inch,10.9,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Zenbyte Laptop Pro 18""]"
product_domain,slde_aft_prob_kb,Zenbyte Laptop Pro 18,,Zenbyte Laptop Pro 18,has_ram_gb,8,correct_extraction,False,False,0.9887,0,"[""structured_row:Zenbyte Laptop Pro 18"", ""Zenbyte Laptop Pro 18 is manufactured by Zenbyte. Comes with 8GB of RAM. Offers 128GB of internal storage. Available in blue. Built with aluminum construction"
product_domain,slde_aft_prob_kb,Zenbyte Laptop Pro 18,,Zenbyte Laptop Pro 18,has_storage_gb,128,correct_extraction,False,False,0.9884,0,"[""structured_row:Zenbyte Laptop Pro 18"", ""Zenbyte Laptop Pro 18 is manufactured by Zenbyte. Comes with 8GB of RAM. Offers 128GB of internal storage. Available in blue. Built with aluminum construction"
product_domain,slde_aft_prob_kb,Zenbyte Laptop Pro 18,,Zenbyte Laptop Pro 18,has_battery_life_hours,14,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Zenbyte Laptop Pro 18""]"
product_domain,slde_aft_prob_kb,Zenbyte Laptop Pro 18,,Zenbyte Laptop Pro 18,has_weight_kg,1.8,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Zenbyte Laptop Pro 18""]"
product_domain,slde_aft_prob_kb,Zenbyte Laptop Pro 18,,Zenbyte Laptop Pro 18,has_color,blue,correct_extraction,False,False,0.9966,0,"[""structured_row:Zenbyte Laptop Pro 18"", ""Zenbyte Laptop Pro 18 is manufactured by Zenbyte. Comes with 8GB of RAM. Offers 128GB of internal storage. Available in blue. Built with aluminum construction"
product_domain,slde_aft_prob_kb,Zenbyte Laptop Pro 18,,Zenbyte Laptop Pro 18,made_of_material,aluminum,correct_but_below_threshold,True,False,0.4808,1,"[""structured_row:Zenbyte Laptop Pro 18"", ""Zenbyte Laptop Pro 18 is manufactured by Zenbyte. Comes with 8GB of RAM. Offers 128GB of internal storage. Available in blue. Built with aluminum construction"
product_domain,slde_aft_prob_kb,Zenbyte Laptop Pro 18,,Zenbyte Laptop Pro 18,target_market_region,APAC,correct_extraction,False,False,0.9878,0,"[""structured_row:Zenbyte Laptop Pro 18"", ""Zenbyte Laptop Pro 18 is manufactured by Zenbyte. Comes with 8GB of RAM. Offers 128GB of internal storage. Available in blue. Built with aluminum construction"
product_domain,slde_aft_prob_kb,Zenbyte Laptop Pro 18,,Zenbyte Laptop Pro 18,supports_fast_charging,no,correct_extraction,False,False,0.9869,0,"[""structured_row:Zenbyte Laptop Pro 18"", ""Zenbyte Laptop Pro 18 is manufactured by Zenbyte. Comes with 8GB of RAM. Offers 128GB of internal storage. Available in blue. Built with aluminum construction"
product_domain,slde_aft_prob_kb,Zenbyte Laptop Pro 18,,Zenbyte Laptop Pro 18,has_noise_cancellation,no,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Zenbyte Laptop Pro 18""]"
product_domain,slde_aft_prob_kb,Zenbyte Laptop Pro 18,,Zenbyte Laptop Pro 18,made_of_material,aluminum construction,hallucinated_but_filtered,True,False,0.3375,1,"[""Zenbyte Laptop Pro 18 is manufactured by Zenbyte. Comes with 8GB of RAM. Offers 128GB of internal storage. Available in blue. Built with aluminum construction. Targeted at the APAC market. Fast char"
product_domain,slde_aft_prob_kb,PixelWare Smartphone Plus 19,,PixelWare Smartphone Plus 19,manufactured_by,PixelWare,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:PixelWare Smartphone Plus 19""]"
product_domain,slde_aft_prob_kb,PixelWare Smartphone Plus 19,,PixelWare Smartphone Plus 19,belongs_to_category,smartphone,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:PixelWare Smartphone Plus 19""]"
product_domain,slde_aft_prob_kb,PixelWare Smartphone Plus 19,,PixelWare Smartphone Plus 19,has_price_usd,299,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:PixelWare Smartphone Plus 19""]"
product_domain,slde_aft_prob_kb,PixelWare Smartphone Plus 19,,PixelWare Smartphone Plus 19,has_screen_size_inch,10.9,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:PixelWare Smartphone Plus 19""]"
product_domain,slde_aft_prob_kb,PixelWare Smartphone Plus 19,,PixelWare Smartphone Plus 19,has_ram_gb,8,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:PixelWare Smartphone Plus 19""]"
product_domain,slde_aft_prob_kb,PixelWare Smartphone Plus 19,,PixelWare Smartphone Plus 19,has_storage_gb,1024,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:PixelWare Smartphone Plus 19""]"
product_domain,slde_aft_prob_kb,PixelWare Smartphone Plus 19,,PixelWare Smartphone Plus 19,has_battery_life_hours,10,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:PixelWare Smartphone Plus 19""]"
product_domain,slde_aft_prob_kb,PixelWare Smartphone Plus 19,,PixelWare Smartphone Plus 19,has_weight_kg,1.45,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:PixelWare Smartphone Plus 19""]"
product_domain,slde_aft_prob_kb,PixelWare Smartphone Plus 19,,PixelWare Smartphone Plus 19,has_color,blue,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:PixelWare Smartphone Plus 19""]"
product_domain,slde_aft_prob_kb,PixelWare Smartphone Plus 19,,PixelWare Smartphone Plus 19,made_of_material,aluminum,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:PixelWare Smartphone Plus 19""]"
product_domain,slde_aft_prob_kb,PixelWare Smartphone Plus 19,,PixelWare Smartphone Plus 19,target_market_region,EU,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:PixelWare Smartphone Plus 19""]"
product_domain,slde_aft_prob_kb,PixelWare Smartphone Plus 19,,PixelWare Smartphone Plus 19,supports_fast_charging,no,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:PixelWare Smartphone Plus 19""]"
product_domain,slde_aft_prob_kb,PixelWare Smartphone Plus 19,,PixelWare Smartphone Plus 19,has_noise_cancellation,no,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:PixelWare Smartphone Plus 19""]"
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 1,,TechNova Smartphone Pro 1,has_price_usd,299,hallucinated_but_filtered,True,False,0.3301,2,"[""Priced at 299 USD. The display measures 10.9 inches. Comes with 8GB of RAM. Weighs approximately 1.45kg. Available in blue. Targeted at the EU market. Fast charging is no."", ""Priced at 299 USD. The "
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 1,,TechNova Smartphone Pro 1,has_screen_size_inch,10.9,hallucinated_but_filtered,True,False,0.1808,4,"[""Priced at 299 USD. The display measures 10.9 inches. Comes with 8GB of RAM. Weighs approximately 1.45kg. Available in blue. Targeted at the EU market. Fast charging is no."", ""Priced at 299 USD. The "
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 1,,TechNova Smartphone Pro 1,has_ram_gb,8,hallucinated_but_filtered,True,False,0.333,2,"[""Priced at 299 USD. The display measures 10.9 inches. Comes with 8GB of RAM. Weighs approximately 1.45kg. Available in blue. Targeted at the EU market. Fast charging is no."", ""It is a smartphone devi"
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 1,,TechNova Smartphone Pro 1,has_weight_kg,1.45,hallucinated_but_filtered,True,False,0.3234,2,"[""Priced at 299 USD. The display measures 10.9 inches. Comes with 8GB of RAM. Weighs approximately 1.45kg. Available in blue. Targeted at the EU market. Fast charging is no."", ""It is a headphones devi"
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 1,,TechNova Smartphone Pro 1,target_market_region,EU,hallucinated_but_filtered,True,False,0.3303,2,"[""Priced at 299 USD. The display measures 10.9 inches. Comes with 8GB of RAM. Weighs approximately 1.45kg. Available in blue. Targeted at the EU market. Fast charging is no."", ""It is a headphones devi"
product_domain,slde_aft_prob_kb,Auralex Smartphone Pro 20,,Auralex Smartphone Pro 20,manufactured_by,Auralex,correct_extraction,False,False,0.9881,0,"[""structured_row:Auralex Smartphone Pro 20"", ""Auralex Smartphone Pro 20 is manufactured by Auralex. It is a smartphone device. Battery lasts up to 10 hours. Available in white. Built with plastic cons"
product_domain,slde_aft_prob_kb,Auralex Smartphone Pro 20,,Auralex Smartphone Pro 20,belongs_to_category,smartphone,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:Auralex Smartphone Pro 20""]"
product_domain,slde_aft_prob_kb,Auralex Smartphone Pro 20,,Auralex Smartphone Pro 20,has_price_usd,699,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Auralex Smartphone Pro 20""]"
product_domain,slde_aft_prob_kb,Auralex Smartphone Pro 20,,Auralex Smartphone Pro 20,has_screen_size_inch,15.6,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Auralex Smartphone Pro 20""]"
product_domain,slde_aft_prob_kb,Auralex Smartphone Pro 20,,Auralex Smartphone Pro 20,has_ram_gb,6,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Auralex Smartphone Pro 20""]"
product_domain,slde_aft_prob_kb,Auralex Smartphone Pro 20,,Auralex Smartphone Pro 20,has_storage_gb,256,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Auralex Smartphone Pro 20""]"
product_domain,slde_aft_prob_kb,Auralex Smartphone Pro 20,,Auralex Smartphone Pro 20,has_battery_life_hours,10,correct_extraction,False,False,0.9878,0,"[""structured_row:Auralex Smartphone Pro 20"", ""Auralex Smartphone Pro 20 is manufactured by Auralex. It is a smartphone device. Battery lasts up to 10 hours. Available in white. Built with plastic cons"
product_domain,slde_aft_prob_kb,Auralex Smartphone Pro 20,,Auralex Smartphone Pro 20,has_weight_kg,1.45,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Auralex Smartphone Pro 20""]"
product_domain,slde_aft_prob_kb,Auralex Smartphone Pro 20,,Auralex Smartphone Pro 20,has_color,white,correct_extraction,False,False,0.9881,0,"[""structured_row:Auralex Smartphone Pro 20"", ""Auralex Smartphone Pro 20 is manufactured by Auralex. It is a smartphone device. Battery lasts up to 10 hours. Available in white. Built with plastic cons"
product_domain,slde_aft_prob_kb,Auralex Smartphone Pro 20,,Auralex Smartphone Pro 20,made_of_material,plastic,correct_extraction,False,False,0.9881,0,"[""structured_row:Auralex Smartphone Pro 20"", ""Auralex Smartphone Pro 20 is manufactured by Auralex. It is a smartphone device. Battery lasts up to 10 hours. Available in white. Built with plastic cons"
product_domain,slde_aft_prob_kb,Auralex Smartphone Pro 20,,Auralex Smartphone Pro 20,target_market_region,EU,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Auralex Smartphone Pro 20""]"
product_domain,slde_aft_prob_kb,Auralex Smartphone Pro 20,,Auralex Smartphone Pro 20,supports_fast_charging,no,correct_extraction,False,False,0.9881,0,"[""structured_row:Auralex Smartphone Pro 20"", ""Auralex Smartphone Pro 20 is manufactured by Auralex. It is a smartphone device. Battery lasts up to 10 hours. Available in white. Built with plastic cons"
product_domain,slde_aft_prob_kb,Auralex Smartphone Pro 20,,Auralex Smartphone Pro 20,has_noise_cancellation,no,correct_extraction,False,False,0.9881,0,"[""structured_row:Auralex Smartphone Pro 20"", ""Auralex Smartphone Pro 20 is manufactured by Auralex. It is a smartphone device. Battery lasts up to 10 hours. Available in white. Built with plastic cons"
product_domain,slde_aft_prob_kb,VoltEdge Smartwatch Max 22,,VoltEdge Smartwatch Max 22,manufactured_by,VoltEdge,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:VoltEdge Smartwatch Max 22""]"
product_domain,slde_aft_prob_kb,VoltEdge Smartwatch Max 22,,VoltEdge Smartwatch Max 22,belongs_to_category,smartwatch,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:VoltEdge Smartwatch Max 22""]"
product_domain,slde_aft_prob_kb,VoltEdge Smartwatch Max 22,,VoltEdge Smartwatch Max 22,has_price_usd,299,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:VoltEdge Smartwatch Max 22""]"
product_domain,slde_aft_prob_kb,VoltEdge Smartwatch Max 22,,VoltEdge Smartwatch Max 22,has_screen_size_inch,15.6,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:VoltEdge Smartwatch Max 22""]"
product_domain,slde_aft_prob_kb,VoltEdge Smartwatch Max 22,,VoltEdge Smartwatch Max 22,has_ram_gb,6,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:VoltEdge Smartwatch Max 22""]"
product_domain,slde_aft_prob_kb,VoltEdge Smartwatch Max 22,,VoltEdge Smartwatch Max 22,has_storage_gb,512,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:VoltEdge Smartwatch Max 22""]"
product_domain,slde_aft_prob_kb,VoltEdge Smartwatch Max 22,,VoltEdge Smartwatch Max 22,has_battery_life_hours,8,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:VoltEdge Smartwatch Max 22""]"
product_domain,slde_aft_prob_kb,VoltEdge Smartwatch Max 22,,VoltEdge Smartwatch Max 22,has_weight_kg,0.23,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:VoltEdge Smartwatch Max 22""]"
product_domain,slde_aft_prob_kb,VoltEdge Smartwatch Max 22,,VoltEdge Smartwatch Max 22,has_color,green,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:VoltEdge Smartwatch Max 22""]"
product_domain,slde_aft_prob_kb,VoltEdge Smartwatch Max 22,,VoltEdge Smartwatch Max 22,made_of_material,carbon fiber,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:VoltEdge Smartwatch Max 22""]"
product_domain,slde_aft_prob_kb,VoltEdge Smartwatch Max 22,,VoltEdge Smartwatch Max 22,target_market_region,US,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:VoltEdge Smartwatch Max 22""]"
product_domain,slde_aft_prob_kb,VoltEdge Smartwatch Max 22,,VoltEdge Smartwatch Max 22,supports_fast_charging,no,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:VoltEdge Smartwatch Max 22""]"
product_domain,slde_aft_prob_kb,VoltEdge Smartwatch Max 22,,VoltEdge Smartwatch Max 22,has_noise_cancellation,no,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:VoltEdge Smartwatch Max 22""]"
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 1,,TechNova Smartphone Pro 1,has_screen_size_inch,15.6,hallucinated_but_filtered,True,False,0.1939,4,"[""Priced at 299 USD. The display measures 15.6 inches. Comes with 6GB of RAM. Battery lasts up to 8 hours. Targeted at the US market. Fast charging is no. Noise cancellation: no."", ""Priced at 299 USD."
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 1,,TechNova Smartphone Pro 1,has_ram_gb,6,hallucinated_but_filtered,True,False,0.3234,2,"[""Priced at 299 USD. The display measures 15.6 inches. Comes with 6GB of RAM. Battery lasts up to 8 hours. Targeted at the US market. Fast charging is no. Noise cancellation: no."", ""Priced at 299 USD."
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 1,,TechNova Smartphone Pro 1,has_battery_life_hours,8,hallucinated_but_filtered,True,False,0.1942,4,"[""Priced at 299 USD. The display measures 15.6 inches. Comes with 6GB of RAM. Battery lasts up to 8 hours. Targeted at the US market. Fast charging is no. Noise cancellation: no."", ""Priced at 299 USD."
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 1,,TechNova Smartphone Pro 1,supports_fast_charging,no,hallucinated_but_filtered,True,False,0.4994,1,"[""Priced at 299 USD. The display measures 15.6 inches. Comes with 6GB of RAM. Battery lasts up to 8 hours. Targeted at the US market. Fast charging is no. Noise cancellation: no."", ""Priced at 299 USD."
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 1,,TechNova Smartphone Pro 1,has_noise_cancellation,no,hallucinated_but_filtered,True,False,0.4943,1,"[""Priced at 299 USD. The display measures 15.6 inches. Comes with 6GB of RAM. Battery lasts up to 8 hours. Targeted at the US market. Fast charging is no. Noise cancellation: no."", ""Priced at 299 USD."
product_domain,slde_aft_prob_kb,VoltEdge Smartphone Max 23,,VoltEdge Smartphone Max 23,manufactured_by,VoltEdge,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:VoltEdge Smartphone Max 23""]"
product_domain,slde_aft_prob_kb,VoltEdge Smartphone Max 23,,VoltEdge Smartphone Max 23,belongs_to_category,smartphone,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:VoltEdge Smartphone Max 23""]"
product_domain,slde_aft_prob_kb,VoltEdge Smartphone Max 23,,VoltEdge Smartphone Max 23,has_price_usd,1099,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:VoltEdge Smartphone Max 23""]"
