Although no specific agreements are expected , Mr. Shevardnadze said `` that does n't mean they will be without an agenda . ''	1.0	said	Mr. Shevardnadze	that does n't mean they will be without an agenda
Although the Treasury will announce details of the November refunding tomorrow , it could be delayed if Congress and President Bush fail to increase the Treasury 's borrowing capacity .	1.0	will announce	the Treasury	details of the November refunding
Although the Treasury will announce details of the November refunding tomorrow , it could be delayed if Congress and President Bush fail to increase the Treasury 's borrowing capacity .	1.0	could be delayed	the Treasury	if Congress and President Bush fail to increase the Treasury's borrowing capacity
Among other things , they said , Mr. Azoff would develop musical acts for a new record label .	1.0	would develop	Mr. Azoff	musical acts
Among other things , they said , Mr. Azoff would develop musical acts for a new record label .	1.0	would develop musical acts for	Mr. Azoff	a new record label
And , since the public has always been fascinated by gossip and voyeurism , reporters and editors will strain for creative angles to justify the inclusion of collateral facts about private lives including sexual activities and domestic relationships , activities of family members , and all matters about mental and physical health .	1.0	will strain for	reporters and editors	creative angles
And , since the public has always been fascinated by gossip and voyeurism , reporters and editors will strain for creative angles to justify the inclusion of collateral facts about private lives including sexual activities and domestic relationships , activities of family members , and all matters about mental and physical health .	1.0	will strain for	reporters and editors	inclusion of collateral facts
And , since the public has always been fascinated by gossip and voyeurism , reporters and editors will strain for creative angles to justify the inclusion of collateral facts about private lives including sexual activities and domestic relationships , activities of family members , and all matters about mental and physical health .	1.0	has always been fascinated by	the public	gossip and voyeurism
And , since the public has always been fascinated by gossip and voyeurism , reporters and editors will strain for creative angles to justify the inclusion of collateral facts about private lives including sexual activities and domestic relationships , activities of family members , and all matters about mental and physical health .	1.0	will include	reporters and editors	collateral facts about private lives
And , since the public has always been fascinated by gossip and voyeurism , reporters and editors will strain for creative angles to justify the inclusion of collateral facts about private lives including sexual activities and domestic relationships , activities of family members , and all matters about mental and physical health .	1.0	will include	reporters and editors	sexual activities
And , since the public has always been fascinated by gossip and voyeurism , reporters and editors will strain for creative angles to justify the inclusion of collateral facts about private lives including sexual activities and domestic relationships , activities of family members , and all matters about mental and physical health .	1.0	will include	reporters and editors	domestic relationships
And , since the public has always been fascinated by gossip and voyeurism , reporters and editors will strain for creative angles to justify the inclusion of collateral facts about private lives including sexual activities and domestic relationships , activities of family members , and all matters about mental and physical health .	1.0	will include	reporters and editors	activities of family members
And , since the public has always been fascinated by gossip and voyeurism , reporters and editors will strain for creative angles to justify the inclusion of collateral facts about private lives including sexual activities and domestic relationships , activities of family members , and all matters about mental and physical health .	1.0	will include	reporters and editors	matters about mental and physical health
And Dewar 's gave discounts on Scottish merchandise to people who sent in bottle labels .	1.0	gave discounts on	Dewar's	Scottish merchandise
And Dewar 's gave discounts on Scottish merchandise to people who sent in bottle labels .	1.0	sent in	people	bottle labels
And he got rid of low - margin businesses that just were n't making money for the company .	1.0	got rid of	he	low-margin businesses
And he got rid of low - margin businesses that just were n't making money for the company .	1.0	were making money for	he	the company
Annualized interest rates on certain investments as reported by the Federal Reserve Board on a weekly - average basis :	1.0	reported by	Annualized interest rates	the Federal Reserve Board
Annualized interest rates on certain investments as reported by the Federal Reserve Board on a weekly - average basis :	1.0	on a weekly-average basis	Annualized interest rates	certain investments
As a result , he said he will examine the Marcos documents sought by the prosecutors to determine whether turning over the filings is self - incrimination .	1.0	said	he	he will examine the Marcos documents
As a result , he said he will examine the Marcos documents sought by the prosecutors to determine whether turning over the filings is self - incrimination .	1.0	will examine	he	the Marcos documents
As a result , he said he will examine the Marcos documents sought by the prosecutors to determine whether turning over the filings is self - incrimination .	1.0	sought	the prosecutors	the Marcos documents
As a result , he said he will examine the Marcos documents sought by the prosecutors to determine whether turning over the filings is self - incrimination .	1.0	is	the filings	self-incrimination
As the London trading session drew to a close , the market was still listening to the parliamentary debate on the economy , with new Chancellor of the Exchequer John Major expected to clarify his approach to the British economy and currency issues .	1.0	was still listening	the market	the parliamentary debate on the economy
As the London trading session drew to a close , the market was still listening to the parliamentary debate on the economy , with new Chancellor of the Exchequer John Major expected to clarify his approach to the British economy and currency issues .	1.0	was expected to clarify	John Major	his approach to the British economy and currency issues
